ORIGIN_SZ_C,DEST_SZ_C,O_TOTAL_POP,D_TOTAL_POP,O_MONTHLY_INCOME,D_MONTHLY_INCOME,TRIPS,FlowNoIntra,offset,dist
GLSZ05,TMSZ04,25690,33490,61.4,152.8,5923,5923,1,6727.074087068488
GLSZ05,TMSZ05,25690,1510,61.4,152.8,24,24,1,7990.254423641841
GLSZ05,TNSZ01,25690,7360,61.4,9,751,751,1,8241.511511566352
GLSZ05,TNSZ02,25690,5610,61.4,9,431,431,1,8626.29456680189
GLSZ05,TNSZ03,25690,1130,61.4,9,1397,1397,1,9783.510342306543
GLSZ05,TNSZ04,25690,3110,61.4,9,722,722,1,9508.075778783836
GLSZ05,TPSZ01,25690,12450,61.4,68.9,770,770,1,6787.656600620101
GLSZ05,TPSZ02,25690,23640,61.4,68.9,11477,11477,1,6080.546594210339
GLSZ05,TPSZ03,25690,8460,61.4,68.9,1269,1269,1,6020.466670628704
GLSZ05,TPSZ04,25690,13070,61.4,68.9,4169,4169,1,5435.967051539457
GLSZ05,TPSZ05,25690,6300,61.4,68.9,3697,3697,1,5298.865857352781
GLSZ05,TPSZ08,25690,2030,61.4,68.9,1194,1194,1,4386.7288050153165
GLSZ05,TPSZ09,25690,10390,61.4,68.9,3586,3586,1,4053.1436419369866
GLSZ05,TPSZ11,25690,8570,61.4,68.9,2038,2038,1,3290.386979225763
GLSZ05,TPSZ12,25690,7000,61.4,68.9,14351,14351,1,2811.4549482157936
GLSZ05,WDSZ06,25690,29120,61.4,134.8,9874,9874,1,19080.239090787745
GLSZ05,YSSZ01,25690,2420,61.4,119.3,40,40,1,13889.971028894686
GLSZ05,YSSZ06,25690,3730,61.4,119.3,67,67,1,12473.539319495301
GLSZ05,YSSZ08,25690,8940,61.4,119.3,2417,2417,1,13602.799087244563
GLSZ05,YSSZ09,25690,46610,61.4,119.3,707,707,1,14683.779223177044
HGSZ01,AMSZ02,4220,24330,120.8,101.2,11783,11783,1,4172.120740391874
HGSZ01,AMSZ03,4220,23360,120.8,101.2,19643,19643,1,4029.7475673106374
HGSZ01,AMSZ04,4220,18170,120.8,101.2,7411,7411,1,4807.962357278063
HGSZ01,AMSZ05,4220,14870,120.8,101.2,7903,7903,1,5908.966009303518
HGSZ01,BDSZ01,4220,32410,120.8,150.3,44763,44763,1,4274.171638333515
HGSZ01,BDSZ02,4220,21390,120.8,150.3,1384,1384,1,5078.3591000603155
HGSZ01,BDSZ03,4220,32280,120.8,150.3,16036,16036,1,5642.089964980314
HGSZ01,BDSZ04,4220,71920,120.8,150.3,18012,18012,1,6588.895298881856
HGSZ01,BDSZ05,4220,28100,120.8,150.3,4867,4867,1,6872.405993894837
HGSZ01,BDSZ06,4220,40730,120.8,150.3,1335,1335,1,7959.093684474005
HGSZ01,BDSZ08,4220,6040,120.8,150.3,42,42,1,8866.511909443603
HGSZ01,BMSZ01,4220,3130,120.8,82.2,319,319,1,14132.977112054947
HGSZ01,BMSZ02,4220,870,120.8,82.2,948,948,1,12637.806511081693
HGSZ01,BMSZ03,4220,9140,120.8,82.2,263,263,1,12274.086476029166
HGSZ01,BMSZ06,4220,2230,120.8,82.2,47,47,1,11661.51587465073
HGSZ01,BMSZ07,4220,11880,120.8,82.2,693,693,1,12867.300784784811
HGSZ01,BMSZ08,4220,11640,120.8,82.2,301,301,1,11945.49177713529
HGSZ01,BMSZ09,4220,12480,120.8,82.2,207,207,1,11151.672248399902
HGSZ01,BMSZ11,4220,8010,120.8,82.2,372,372,1,12363.341273186645
HGSZ01,BMSZ13,4220,16240,120.8,82.2,10,10,1,13793.048602561368
HGSZ01,BMSZ16,4220,6860,120.8,82.2,74,74,1,12139.219756948005
HGSZ01,BSSZ01,4220,24960,120.8,49.5,4321,4321,1,6718.410359008207
HGSZ01,BSSZ02,4220,25060,120.8,49.5,988,988,1,5452.55573705276
HGSZ01,BTSZ03,4220,8540,120.8,36.8,546,546,1,12878.75722036806
HGSZ01,BTSZ04,4220,8910,120.8,36.8,196,196,1,13605.694355756774
HGSZ01,BTSZ06,4220,5040,120.8,36.8,290,290,1,11132.341198617423
HGSZ01,BTSZ07,4220,5220,120.8,36.8,180,180,1,12029.482280785833
HGSZ01,CHSZ01,4220,440,120.8,21.5,1124,1124,1,10387.115020156903
HGSZ01,CHSZ02,4220,940,120.8,21.5,321,321,1,9622.774723088618
HGSZ01,CLSZ06,4220,12490,120.8,45.9,1653,1653,1,15642.58361201959
HGSZ01,CLSZ07,4220,13590,120.8,45.9,179,179,1,15506.695244745533
HGSZ01,CLSZ08,4220,13070,120.8,45.9,197,197,1,16100.501508106967
HGSZ01,DTSZ01,4220,730,120.8,21.5,842,842,1,8738.026556412464
HGSZ01,DTSZ08,4220,190,120.8,21.5,426,426,1,11125.734916854713
HGSZ01,DTSZ11,4220,850,120.8,21.5,317,317,1,11265.161112274027
HGSZ01,GLSZ02,4220,24330,120.8,61.4,6850,6850,1,4728.985476467682
HGSZ01,GLSZ03,4220,10130,120.8,61.4,9240,9240,1,4465.711538584234
HGSZ01,GLSZ04,4220,35280,120.8,61.4,11100,11100,1,6168.588406100127
HGSZ01,GLSZ05,4220,25690,120.8,61.4,14352,14352,1,5880.700723661971
HGSZ01,HGSZ01,4220,4220,120.8,120.8,84261,0,1e-10,0
HGSZ01,HGSZ02,4220,27410,120.8,120.8,203723,203723,1,751.7587935484271
HGSZ01,HGSZ03,4220,20870,120.8,120.8,224162,224162,1,986.6254778060982
HGSZ01,HGSZ04,4220,40510,120.8,120.8,334863,334863,1,755.8934274141019
HGSZ01,HGSZ05,4220,42440,120.8,120.8,212442,212442,1,1685.428133898891
HGSZ01,HGSZ06,4220,21180,120.8,120.8,27017,27017,1,1412.439395421843
HGSZ01,HGSZ07,4220,28450,120.8,120.8,143726,143726,1,1518.945074484075
HGSZ01,HGSZ08,4220,11870,120.8,120.8,24574,24574,1,2895.3421220185096
HGSZ01,JESZ02,4220,21530,120.8,46.1,40,40,1,17290.809635152833
HGSZ01,JESZ05,4220,350,120.8,46.1,438,438,1,17044.10528009529
HGSZ01,JESZ08,4220,15540,120.8,46.1,60,60,1,17582.406036837376
HGSZ01,KLSZ01,4220,31940,120.8,55.4,514,514,1,6197.070194610642
HGSZ01,KLSZ02,4220,9870,120.8,55.4,3453,3453,1,5811.927415272593
HGSZ01,KLSZ03,4220,10140,120.8,55.4,410,410,1,6422.181345105172
HGSZ01,KLSZ04,4220,790,120.8,55.4,678,678,1,7189.768665819638
HGSZ01,KLSZ06,4220,8420,120.8,55.4,2428,2428,1,7434.735311985183
HGSZ01,KLSZ09,4220,7530,120.8,55.4,3367,3367,1,8215.97108976177
HGSZ01,NTSZ02,4220,890,120.8,21.5,79,79,1,8884.212759471851
HGSZ01,NVSZ01,4220,27810,120.8,23.8,2211,2211,1,6636.869444710035
HGSZ01,NVSZ03,4220,2210,120.8,23.8,564,564,1,8212.823412119034
HGSZ01,NVSZ04,4220,3160,120.8,23.8,87,87,1,9286.55735684022
HGSZ01,NVSZ05,4220,610,120.8,23.8,60,60,1,8005.6569656842385
HGSZ01,ORSZ02,4220,190,120.8,21.5,375,375,1,9669.447398217757
HGSZ01,OTSZ01,4220,5390,120.8,11.7,512,512,1,10951.329335550497
HGSZ01,OTSZ03,4220,8660,120.8,11.7,974,974,1,11253.68030494793
HGSZ01,OTSZ04,4220,1220,120.8,11.7,525,525,1,10655.503428642356
HGSZ01,PGSZ03,4220,39010,120.8,60.4,4741,4741,1,3703.8179731190307
HGSZ01,PGSZ04,4220,38980,120.8,60.4,7570,7570,1,3539.7347788975208
HGSZ01,PRSZ02,4220,30470,120.8,78,1970,1970,1,5484.827190355766
HGSZ01,PRSZ03,4220,27050,120.8,78,2238,2238,1,6290.791665737431
HGSZ01,PRSZ04,4220,6140,120.8,78,2530,2530,1,7150.931093421463
HGSZ01,PRSZ06,4220,220,120.8,78,1352,1352,1,8861.430795995226
HGSZ01,PRSZ07,4220,1800,120.8,78,3,3,1,9123.537050658391
HGSZ01,QTSZ02,4220,11170,120.8,49.2,320,320,1,12718.289539189183
HGSZ01,QTSZ04,4220,8530,120.8,49.2,228,228,1,12977.431664216982
HGSZ01,QTSZ05,4220,14430,120.8,49.2,268,268,1,12250.093014859502
HGSZ01,QTSZ06,4220,13560,120.8,49.2,385,385,1,12938.839563735382
HGSZ01,QTSZ07,4220,170,120.8,49.2,32,32,1,13661.75490198857
HGSZ01,QTSZ08,4220,600,120.8,49.2,59,59,1,13682.774967210236
HGSZ01,QTSZ10,4220,9260,120.8,49.2,147,147,1,14424.715908861073
HGSZ01,QTSZ11,4220,230,120.8,49.2,212,212,1,15157.138782349213
HGSZ01,QTSZ13,4220,3850,120.8,49.2,56,56,1,15424.63994933078
HGSZ01,QTSZ15,4220,60,120.8,49.2,25,25,1,16496.122859049516
HGSZ01,RCSZ03,4220,1790,120.8,21.5,919,919,1,8062.643838453993
HGSZ01,RCSZ05,4220,50,120.8,21.5,295,295,1,8249.554095878062
HGSZ01,RCSZ10,4220,1520,120.8,21.5,1501,1501,1,8846.029822372198
HGSZ01,RVSZ01,4220,1650,120.8,21.5,63,63,1,10374.883275283142
HGSZ01,SESZ02,4220,49890,120.8,124.3,31086,31086,1,2491.5566209373924
HGSZ01,SESZ03,4220,50520,120.8,124.3,60337,60337,1,2521.6710222350866
HGSZ01,SESZ04,4220,38880,120.8,124.3,8971,8971,1,2750.304123632482
HGSZ01,SESZ05,4220,16050,120.8,124.3,24868,24868,1,1692.6983014854313
HGSZ01,SESZ06,4220,45180,120.8,124.3,6701,6701,1,3274.350746734316
HGSZ01,SGSZ03,4220,13700,120.8,68.2,30036,30036,1,2078.2727623111696
HGSZ01,SGSZ04,4220,31420,120.8,68.2,31330,31330,1,2864.306406362834
HGSZ01,SGSZ05,4220,7230,120.8,68.2,1,1,1,3920.743232640901
HGSZ01,SGSZ06,4220,21840,120.8,68.2,11804,11804,1,3011.4148315886814
HGSZ01,SGSZ07,4220,15240,120.8,68.2,5631,5631,1,3016.4497734789215
HGSZ01,SLSZ04,4220,210,120.8,21.5,308,308,1,4485.256486600121
HGSZ01,SRSZ01,4220,2470,120.8,21.5,116,116,1,10572.13823783901
HGSZ01,SRSZ03,4220,30,120.8,21.5,279,279,1,10297.41187140164
HGSZ01,TMSZ01,4220,7920,120.8,152.8,9259,9259,1,5306.751882753845
HGSZ01,TMSZ02,4220,111460,120.8,152.8,16832,16832,1,6861.750188431463
HGSZ01,TMSZ03,4220,68390,120.8,152.8,27,27,1,5474.975839840876
HGSZ01,TNSZ01,4220,7360,120.8,9,190,190,1,9687.756697690138
HGSZ01,TNSZ02,4220,5610,120.8,9,64,64,1,11039.757159179744
HGSZ01,TNSZ03,4220,1130,120.8,9,73,73,1,11527.901528526158
HGSZ01,TNSZ04,4220,3110,120.8,9,421,421,1,10651.322065900858
HGSZ01,TPSZ01,4220,12450,120.8,68.9,418,418,1,6432.1460219625005
HGSZ01,TPSZ02,4220,23640,120.8,68.9,3612,3612,1,6509.792176020783
HGSZ01,TPSZ04,4220,13070,120.8,68.9,1574,1574,1,5724.232165868131
HGSZ01,TPSZ05,4220,6300,120.8,68.9,2130,2130,1,4975.585837407924
HGSZ01,TPSZ08,4220,2030,120.8,68.9,413,413,1,4310.216804037594
HGSZ01,TPSZ09,4220,10390,120.8,68.9,4,4,1,4964.836028000732
HGSZ01,TPSZ11,4220,8570,120.8,68.9,1822,1822,1,4489.204381441521
HGSZ01,TPSZ12,4220,7000,120.8,68.9,24,24,1,3795.55366080371
HGSZ01,WDSZ05,4220,28970,120.8,134.8,1631,1631,1,14189.320412847575
HGSZ02,AMSZ01,27410,4090,120.8,101.2,2060,2060,1,5731.253956734946
HGSZ02,AMSZ03,27410,23360,120.8,101.2,5180,5180,1,4773.822413510535
HGSZ02,AMSZ04,27410,18170,120.8,101.2,2290,2290,1,5556.044421598942
HGSZ02,AMSZ05,27410,14870,120.8,101.2,1988,1988,1,6660.223919865489
HGSZ02,BDSZ01,27410,32410,120.8,150.3,38932,38932,1,3970.516522819604
HGSZ02,BDSZ02,27410,21390,120.8,150.3,780,780,1,4526.179579462839
HGSZ02,BDSZ03,27410,32280,120.8,150.3,18599,18599,1,5320.226766410098
HGSZ02,BDSZ04,27410,71920,120.8,150.3,15198,15198,1,6039.705576929469
HGSZ02,BDSZ05,27410,28100,120.8,150.3,4891,4891,1,6548.610659128999
HGSZ02,BDSZ06,27410,40730,120.8,150.3,1097,1097,1,7414.351498561282
HGSZ02,BDSZ08,27410,6040,120.8,150.3,85,85,1,8339.43106893259
HGSZ02,BMSZ01,27410,3130,120.8,82.2,290,290,1,14601.900023756813
HGSZ02,BMSZ02,27410,870,120.8,82.2,81,81,1,13128.993951069773
HGSZ02,BMSZ03,27410,9140,120.8,82.2,25,25,1,12788.857507477702
HGSZ02,BMSZ06,27410,2230,120.8,82.2,18,18,1,12181.025646851507
HGSZ02,BMSZ07,27410,11880,120.8,82.2,199,199,1,13406.587821792624
HGSZ02,BMSZ08,27410,11640,120.8,82.2,35,35,1,12438.744752124569
HGSZ02,BMSZ09,27410,12480,120.8,82.2,94,94,1,11620.737337933244
HGSZ02,BMSZ13,27410,16240,120.8,82.2,10,10,1,14301.148755106766
HGSZ02,BSSZ01,27410,24960,120.8,49.5,1065,1065,1,7455.88165760585
HGSZ02,BSSZ02,27410,25060,120.8,49.5,1302,1302,1,6170.123453809648
HGSZ02,BSSZ03,27410,24240,120.8,49.5,159,159,1,5486.219954323001
HGSZ02,BTSZ03,27410,8540,120.8,36.8,630,630,1,13579.331046537762
HGSZ02,BTSZ06,27410,5040,120.8,36.8,267,267,1,11810.548713723623
HGSZ02,CLSZ08,27410,13070,120.8,45.9,146,146,1,16768.795103224715
HGSZ02,DTSZ01,27410,730,120.8,21.5,1131,1131,1,9097.446964109022
HGSZ02,DTSZ08,27410,190,120.8,21.5,511,511,1,11461.612437691905
HGSZ02,DTSZ09,27410,570,120.8,21.5,130,130,1,11889.451857507976
HGSZ02,DTSZ11,27410,850,120.8,21.5,143,143,1,11571.177603936369
HGSZ02,GLSZ02,27410,24330,120.8,61.4,7152,7152,1,4891.444014753392
HGSZ02,GLSZ03,27410,10130,120.8,61.4,7178,7178,1,4427.855349043982
HGSZ02,GLSZ04,27410,35280,120.8,61.4,11259,11259,1,6314.481729377736
HGSZ02,GLSZ05,27410,25690,120.8,61.4,18065,18065,1,5825.299839401143
HGSZ02,HGSZ01,27410,4220,120.8,120.8,280869,280869,1,751.7587935484271
HGSZ02,HGSZ02,27410,27410,120.8,120.8,85229,0,1e-10,0
HGSZ02,HGSZ03,27410,20870,120.8,120.8,20981,20981,1,747.0393601175737
HGSZ02,HGSZ04,27410,40510,120.8,120.8,6413,6413,1,1440.6327387710564
HGSZ02,HGSZ05,27410,42440,120.8,120.8,1801,1801,1,2258.698976505497
HGSZ02,HGSZ06,27410,21180,120.8,120.8,14010,14010,1,2087.18315590071
HGSZ02,HGSZ07,27410,28450,120.8,120.8,143334,143334,1,1915.6900231452792
HGSZ02,HGSZ08,27410,11870,120.8,120.8,17345,17345,1,3092.0890088415113
HGSZ02,JESZ02,27410,21530,120.8,46.1,9,9,1,18028.883599210658
HGSZ02,JESZ05,27410,350,120.8,46.1,126,126,1,17774.093090748585
HGSZ02,JESZ08,27410,15540,120.8,46.1,13,13,1,18288.175188726276
HGSZ02,KLSZ01,27410,31940,120.8,55.4,473,473,1,6623.23382151819
HGSZ02,KLSZ03,27410,10140,120.8,55.4,397,397,1,6704.614945210225
HGSZ02,KLSZ04,27410,790,120.8,55.4,991,991,1,7462.7914387928
HGSZ02,KLSZ09,27410,7530,120.8,55.4,1173,1173,1,8521.070171157813
HGSZ02,NTSZ02,27410,890,120.8,21.5,8,8,1,9433.666255800325
HGSZ02,NVSZ01,27410,27810,120.8,23.8,2838,2838,1,7163.843347853626
HGSZ02,NVSZ03,27410,2210,120.8,23.8,808,808,1,8808.203542831112
HGSZ02,ORSZ02,27410,190,120.8,21.5,150,150,1,10190.293708267525
HGSZ02,OTSZ01,27410,5390,120.8,11.7,493,493,1,11362.511164842717
HGSZ02,OTSZ03,27410,8660,120.8,11.7,166,166,1,11623.243816665594
HGSZ02,OTSZ04,27410,1220,120.8,11.7,52,52,1,11021.098495950984
HGSZ02,PGSZ03,27410,39010,120.8,60.4,149,149,1,3659.332599629857
HGSZ02,PGSZ04,27410,38980,120.8,60.4,30,30,1,3132.334857043954
HGSZ02,PRSZ02,27410,30470,120.8,78,13713,13713,1,4750.774654503827
HGSZ02,PRSZ03,27410,27050,120.8,78,10975,10975,1,5540.063983343569
HGSZ02,PRSZ05,27410,46910,120.8,78,11042,11042,1,6810.524406497002
HGSZ02,PRSZ08,27410,12790,120.8,78,1572,1572,1,7664.665808144898
HGSZ02,QTSZ05,27410,14430,120.8,49.2,193,193,1,12824.970786273021
HGSZ02,QTSZ06,27410,13560,120.8,49.2,208,208,1,13514.945923912222
HGSZ02,QTSZ10,27410,9260,120.8,49.2,133,133,1,15076.046749632336
HGSZ02,QTSZ11,27410,230,120.8,49.2,101,101,1,15793.52751417325
HGSZ02,QTSZ13,27410,3850,120.8,49.2,35,35,1,16031.884015507614
HGSZ02,QTSZ15,27410,60,120.8,49.2,13,13,1,17087.0088633266
HGSZ02,RCSZ05,27410,50,120.8,21.5,459,459,1,8594.056236596112
HGSZ02,RVSZ01,27410,1650,120.8,21.5,12,12,1,10903.30143438708
HGSZ02,SESZ02,27410,49890,120.8,124.3,120,120,1,2127.9669767336686
HGSZ02,SESZ03,27410,50520,120.8,124.3,9586,9586,1,2430.5091295545008
HGSZ02,SESZ04,27410,38880,120.8,124.3,31,31,1,2921.8539888738774
HGSZ02,SESZ05,27410,16050,120.8,124.3,6198,6198,1,1923.1047417398079
HGSZ02,SGSZ04,27410,31420,120.8,68.2,9009,9009,1,3593.154485340605
HGSZ02,SGSZ05,27410,7230,120.8,68.2,217,217,1,4542.914697068651
HGSZ02,SGSZ06,27410,21840,120.8,68.2,8990,8990,1,3618.222397520737
HGSZ02,SGSZ07,27410,15240,120.8,68.2,4748,4748,1,3471.182202624445
HGSZ02,SRSZ01,27410,2470,120.8,21.5,50,50,1,11015.715309628362
HGSZ02,SRSZ03,27410,30,120.8,21.5,117,117,1,10665.201400228669
HGSZ02,TMSZ01,27410,7920,120.8,152.8,13343,13343,1,4556.807103344014
HGSZ02,TMSZ02,27410,111460,120.8,152.8,36231,36231,1,6134.340034090556
HGSZ02,TNSZ01,27410,7360,120.8,9,174,174,1,10275.256855959578
HGSZ02,TNSZ02,27410,5610,120.8,9,31,31,1,11564.80689767475
HGSZ02,TNSZ03,27410,1130,120.8,9,16,16,1,12114.670343388214
HGSZ02,TNSZ04,27410,3110,120.8,9,486,486,1,11273.387195952708
HGSZ02,TPSZ01,27410,12450,120.8,68.9,34,34,1,7086.153223411392
HGSZ02,TPSZ02,27410,23640,120.8,68.9,2797,2797,1,7106.936299884159
HGSZ02,TPSZ04,27410,13070,120.8,68.9,1554,1554,1,6302.636298648703
HGSZ02,TPSZ05,27410,6300,120.8,68.9,1727,1727,1,5571.106280759593
HGSZ02,TPSZ08,27410,2030,120.8,68.9,255,255,1,4828.948467930951
HGSZ02,TPSZ12,27410,7000,120.8,68.9,14,14,1,4057.2664671119355
HGSZ03,AMSZ02,20870,24330,120.8,101.2,3874,3874,1,4832.312327829606
HGSZ03,AMSZ03,20870,23360,120.8,101.2,21432,21432,1,4830.180993363818
HGSZ03,AMSZ04,20870,18170,120.8,101.2,9281,9281,1,5575.067052269847
HGSZ03,BDSZ01,20870,32410,120.8,150.3,7971,7971,1,4705.385468924595
HGSZ03,BDSZ02,20870,21390,120.8,150.3,255,255,1,5146.147979338469
HGSZ03,BDSZ04,20870,71920,120.8,150.3,4449,4449,1,6652.3422463271545
HGSZ03,BMSZ01,20870,3130,120.8,82.2,92,92,1,15117.395852080466
HGSZ03,BMSZ02,20870,870,120.8,82.2,125,125,1,13623.95224630516
HGSZ03,BMSZ07,20870,11880,120.8,82.2,143,143,1,13852.398661403828
HGSZ03,BMSZ11,20870,8010,120.8,82.2,113,113,1,13344.040388966958
HGSZ03,BMSZ16,20870,6860,120.8,82.2,91,91,1,13107.810137375842
HGSZ03,BSSZ01,20870,24960,120.8,49.5,235,235,1,7531.369619403463
HGSZ03,BSSZ02,20870,25060,120.8,49.5,2658,2658,1,6325.239661807282
HGSZ03,BSSZ03,20870,24240,120.8,49.5,362,362,1,5740.298281377849
HGSZ03,BTSZ03,20870,8540,120.8,36.8,1177,1177,1,13766.870843027265
HGSZ03,BTSZ06,20870,5040,120.8,36.8,644,644,1,12051.31482116639
HGSZ03,CHSZ01,20870,440,120.8,21.5,645,645,1,9601.250137827134
HGSZ03,CHSZ02,20870,940,120.8,21.5,139,139,1,9007.791861420561
HGSZ03,CLSZ06,20870,12490,120.8,45.9,94,94,1,16547.46055907422
HGSZ03,DTSZ01,20870,730,120.8,21.5,363,363,1,9694.572749029021
HGSZ03,DTSZ08,20870,190,120.8,21.5,64,64,1,12074.730234893372
HGSZ03,DTSZ09,20870,570,120.8,21.5,40,40,1,12497.153364499705
HGSZ03,DTSZ11,20870,850,120.8,21.5,38,38,1,12201.802474705022
HGSZ03,GLSZ02,20870,24330,120.8,61.4,2211,2211,1,5579.907970169565
HGSZ03,GLSZ03,20870,10130,120.8,61.4,2901,2901,1,5165.879691039073
HGSZ03,GLSZ04,20870,35280,120.8,61.4,3564,3564,1,7011.733911229954
HGSZ03,HGSZ01,20870,4220,120.8,120.8,147604,147604,1,986.6254778060982
HGSZ03,HGSZ02,20870,27410,120.8,120.8,35215,35215,1,747.0393601175737
HGSZ03,HGSZ03,20870,20870,120.8,120.8,57114,0,1e-10,0
HGSZ03,HGSZ04,20870,40510,120.8,120.8,61509,61509,1,1314.768925566488
HGSZ03,HGSZ05,20870,42440,120.8,120.8,21641,21641,1,1852.2649147119205
HGSZ03,HGSZ06,20870,21180,120.8,120.8,9366,9366,1,2375.356472426177
HGSZ03,HGSZ07,20870,28450,120.8,120.8,32883,32883,1,2465.7701071057563
HGSZ03,HGSZ08,20870,11870,120.8,120.8,8261,8261,1,3759.3380009653133
HGSZ03,KLSZ01,20870,31940,120.8,55.4,344,344,1,7171.623648681951
HGSZ03,KLSZ02,20870,9870,120.8,55.4,456,456,1,6758.0075805489805
HGSZ03,KLSZ03,20870,10140,120.8,55.4,187,187,1,7344.089677362471
HGSZ03,KLSZ04,20870,790,120.8,55.4,208,208,1,8108.054670248554
HGSZ03,KLSZ06,20870,8420,120.8,55.4,806,806,1,8399.528332320606
HGSZ03,KLSZ09,20870,7530,120.8,55.4,130,130,1,9150.34742230979
HGSZ03,NVSZ04,20870,3160,120.8,23.8,333,333,1,10233.927770097627
HGSZ03,NVSZ05,20870,610,120.8,23.8,105,105,1,8946.554489869392
HGSZ03,OTSZ03,20870,8660,120.8,11.7,410,410,1,12214.911477684847
HGSZ03,OTSZ04,20870,1220,120.8,11.7,412,412,1,11615.170970950068
HGSZ03,PGSZ03,20870,39010,120.8,60.4,25908,25908,1,2916.1365902708044
HGSZ03,PGSZ04,20870,38980,120.8,60.4,38748,38748,1,2555.3522147418103
HGSZ03,PRSZ02,20870,30470,120.8,78,2075,2075,1,4734.771823632538
HGSZ03,PRSZ03,20870,27050,120.8,78,3925,3925,1,5647.545364859271
HGSZ03,PRSZ04,20870,6140,120.8,78,1534,1534,1,6414.693804357842
HGSZ03,PRSZ05,20870,46910,120.8,78,1,1,1,6953.472576860486
HGSZ03,PRSZ06,20870,220,120.8,78,1461,1461,1,8167.190096750828
HGSZ03,PRSZ07,20870,1800,120.8,78,5,5,1,8514.429401925017
HGSZ03,QTSZ02,20870,11170,120.8,49.2,58,58,1,13669.39803861231
HGSZ03,QTSZ04,20870,8530,120.8,49.2,47,47,1,13942.048335798547
HGSZ03,QTSZ07,20870,170,120.8,49.2,15,15,1,14641.179200597586
HGSZ03,QTSZ08,20870,600,120.8,49.2,44,44,1,14645.950960850503
HGSZ03,QTSZ10,20870,9260,120.8,49.2,85,85,1,15366.416121167222
HGSZ03,RCSZ03,20870,1790,120.8,21.5,1045,1045,1,9026.378960476613
HGSZ03,RCSZ05,20870,50,120.8,21.5,129,129,1,9200.26945321058
HGSZ03,RCSZ10,20870,1520,120.8,21.5,1602,1602,1,9810.475313136278
HGSZ03,SESZ02,20870,49890,120.8,124.3,51035,51035,1,1510.0934819283648
HGSZ03,SESZ03,20870,50520,120.8,124.3,84315,84315,1,1689.1357617091326
HGSZ03,SESZ04,20870,38880,120.8,124.3,10433,10433,1,2199.7401798132123
HGSZ03,SESZ05,20870,16050,120.8,124.3,64491,64491,1,1256.4259039182684
HGSZ03,SESZ06,20870,45180,120.8,124.3,8415,8415,1,3119.826675341996
HGSZ03,SGSZ03,20870,13700,120.8,68.2,1157,1157,1,2677.8222413028525
HGSZ03,SGSZ04,20870,31420,120.8,68.2,17280,17280,1,3732.7730829130396
HGSZ03,SGSZ06,20870,21840,120.8,68.2,6547,6547,1,3990.029721473006
HGSZ03,SGSZ07,20870,15240,120.8,68.2,2274,2274,1,3992.5471693082422
HGSZ03,SLSZ04,20870,210,120.8,21.5,1005,1005,1,4017.0572223426407
HGSZ03,SRSZ03,20870,30,120.8,21.5,157,157,1,11257.669459800705
HGSZ03,TPSZ01,20870,12450,120.8,68.9,743,743,1,7379.213157124286
HGSZ03,TPSZ02,20870,23640,120.8,68.9,376,376,1,7485.265104687509
HGSZ03,TPSZ04,20870,13070,120.8,68.9,259,259,1,6705.312672451634
HGSZ03,TPSZ05,20870,6300,120.8,68.9,119,119,1,5953.274494561441
HGSZ03,TPSZ11,20870,8570,120.8,68.9,492,492,1,5446.21977737708
HGSZ03,TPSZ12,20870,7000,120.8,68.9,3,3,1,4700.797003185785
HGSZ04,AMSZ01,40510,4090,120.8,101.2,1,1,1,4348.334475064241
HGSZ04,AMSZ02,40510,24330,120.8,101.2,24486,24486,1,3538.2644565160763
HGSZ04,AMSZ03,40510,23360,120.8,101.2,80741,80741,1,3517.25439976873
HGSZ04,AMSZ04,40510,18170,120.8,101.2,22799,22799,1,4260.496997763038
HGSZ04,AMSZ05,40510,14870,120.8,101.2,3969,3969,1,5320.512801765241
HGSZ04,BDSZ01,40510,32410,120.8,150.3,23204,23204,1,4958.629078905639
HGSZ04,BDSZ03,40510,32280,120.8,150.3,15392,15392,1,6325.702431473587
HGSZ04,BDSZ04,40510,71920,120.8,150.3,9707,9707,1,7340.440146915634
HGSZ04,BDSZ05,40510,28100,120.8,150.3,5231,5231,1,7551.915745090614
HGSZ04,BDSZ06,40510,40730,120.8,150.3,1006,1006,1,8709.284402927171
HGSZ04,BDSZ08,40510,6040,120.8,150.3,141,141,1,9612.993029891442
HGSZ04,BMSZ02,40510,870,120.8,82.2,666,666,1,12591.509418658547
HGSZ04,BMSZ07,40510,11880,120.8,82.2,479,479,1,12752.701829304726
HGSZ04,BMSZ11,40510,8010,120.8,82.2,612,612,1,12379.178879832716
HGSZ04,BMSZ16,40510,6860,120.8,82.2,480,480,1,12219.530146932742
HGSZ04,BSSZ01,40510,24960,120.8,49.5,4353,4353,1,6218.069614657339
HGSZ04,BSSZ02,40510,25060,120.8,49.5,6004,6004,1,5031.511257545103
HGSZ04,BSSZ03,40510,24240,120.8,49.5,4033,4033,1,4501.651202859997
HGSZ04,BTSZ03,40510,8540,120.8,36.8,2809,2809,1,12473.621293893611
HGSZ04,BTSZ04,40510,8910,120.8,36.8,224,224,1,13248.55046582398
HGSZ04,BTSZ06,40510,5040,120.8,36.8,2582,2582,1,10782.285914300828
HGSZ04,BTSZ07,40510,5220,120.8,36.8,225,225,1,11713.936894877605
HGSZ04,CHSZ01,40510,440,120.8,21.5,362,362,1,10912.974509879812
